"Step","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - val-core/GSM8K/reward/mean@1","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - val-core/GSM8K/reward/mean@1__MIN","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - val-core/GSM8K/reward/mean@1__MAX","Qwen2.5-0.5B-Instruct-GSM8K-GRPO-n32-01131200 - val-core/GSM8K/reward/mean@1","Qwen2.5-0.5B-Instruct-GSM8K-GRPO-n32-01131200 - val-core/GSM8K/reward/mean@1__MIN","Qwen2.5-0.5B-Instruct-GSM8K-GRPO-n32-01131200 - val-core/GSM8K/reward/mean@1__MAX","Qwen2.5-0.5B-Instruct-GSM8K-GRPO-n64 - val-core/GSM8K/reward/mean@1","Qwen2.5-0.5B-Instruct-GSM8K-GRPO-n64 - val-core/GSM8K/reward/mean@1__MIN","Qwen2.5-0.5B-Instruct-GSM8K-GRPO-n64 - val-core/GSM8K/reward/mean@1__MAX","qwen2.5-0.5b-instruct-gsm8k-crpo-no-branch-n16-new - val-core/GSM8K/reward/mean@1","qwen2.5-0.5b-instruct-gsm8k-crpo-no-branch-n16-new - val-core/GSM8K/reward/mean@1__MIN","qwen2.5-0.5b-instruct-gsm8k-crpo-no-branch-n16-new - val-core/GSM8K/reward/mean@1__MAX","qwen2.5-0.5b-instruct-gsm8k-crpo-no-branch - val-core/GSM8K/reward/mean@1","qwen2.5-0.5b-instruct-gsm8k-crpo-no-branch - val-core/GSM8K/reward/mean@1__MIN","qwen2.5-0.5b-instruct-gsm8k-crpo-no-branch - val-core/GSM8K/reward/mean@1__MAX"
"2450","0.6618650492797574","0.6618650492797574","0.6618650492797574","0.6307808946171342","0.6307808946171342","0.6307808946171342","0.6489764973464746","0.6489764973464746","0.6489764973464746","0.6292645943896892","0.6292645943896892","0.6292645943896892","0.6254738438210766","0.6254738438210766","0.6254738438210766"
"2455","0.6504927975739196","0.6504927975739196","0.6504927975739196","0.6338134950720242","0.6338134950720242","0.6338134950720242","0.6467020470053071","0.6467020470053071","0.6467020470053071","0.6330553449583017","0.6330553449583017","0.6330553449583017","0.6277482941622441","0.6277482941622441","0.6277482941622441"
"2460","0.6717210007581501","0.6717210007581501","0.6717210007581501","0.6262319939347991","0.6262319939347991","0.6262319939347991","0.6489764973464746","0.6489764973464746","0.6489764973464746","0.6391205458680819","0.6391205458680819","0.6391205458680819","0.6338134950720242","0.6338134950720242","0.6338134950720242"
"2465","0.6565579984836998","0.6565579984836998","0.6565579984836998","0.6322971948445792","0.6322971948445792","0.6322971948445792","0.6482183472327521","0.6482183472327521","0.6482183472327521","0.6360879454131918","0.6360879454131918","0.6360879454131918","0.6315390447308568","0.6315390447308568","0.6315390447308568"
"2470","0.6603487490523123","0.6603487490523123","0.6603487490523123","0.643669446550417","0.643669446550417","0.643669446550417","0.6459438968915845","0.6459438968915845","0.6459438968915845","0.6345716451857468","0.6345716451857468","0.6345716451857468","0.6315390447308568","0.6315390447308568","0.6315390447308568"
"2475","0.6580742987111448","0.6580742987111448","0.6580742987111448","0.6338134950720242","0.6338134950720242","0.6338134950720242","0.6398786959818044","0.6398786959818044","0.6398786959818044","0.6300227445034117","0.6300227445034117","0.6300227445034117","0.6345716451857468","0.6345716451857468","0.6345716451857468"
"2480","0.6565579984836998","0.6565579984836998","0.6565579984836998","0.6307808946171342","0.6307808946171342","0.6307808946171342","0.6497346474601972","0.6497346474601972","0.6497346474601972","0.6338134950720242","0.6338134950720242","0.6338134950720242","0.6330553449583017","0.6330553449583017","0.6330553449583017"
"2485","0.6573161485974223","0.6573161485974223","0.6573161485974223","0.6421531463229719","0.6421531463229719","0.6421531463229719","0.645185746777862","0.645185746777862","0.645185746777862","0.6315390447308568","0.6315390447308568","0.6315390447308568","0.6262319939347991","0.6262319939347991","0.6262319939347991"
"2490","0.6717210007581501","0.6717210007581501","0.6717210007581501","0.6482183472327521","0.6482183472327521","0.6482183472327521","0.6489764973464746","0.6489764973464746","0.6489764973464746","0.6360879454131918","0.6360879454131918","0.6360879454131918","0.6171341925701289","0.6171341925701289","0.6171341925701289"
"2495","0.6732373009855952","0.6732373009855952","0.6732373009855952","0.6398786959818044","0.6398786959818044","0.6398786959818044","0.6459438968915845","0.6459438968915845","0.6459438968915845","0.6307808946171342","0.6307808946171342","0.6307808946171342","0.6141015921152388","0.6141015921152388","0.6141015921152388"
"2500","0.6648976497346475","0.6648976497346475","0.6648976497346475","0.6345716451857468","0.6345716451857468","0.6345716451857468","0.6535253980288097","0.6535253980288097","0.6535253980288097","0.6360879454131918","0.6360879454131918","0.6360879454131918","0.6141015921152388","0.6141015921152388","0.6141015921152388"
"2505","0.6648976497346475","0.6648976497346475","0.6648976497346475","0.6269901440485216","0.6269901440485216","0.6269901440485216","0.6413949962092494","0.6413949962092494","0.6413949962092494","0.6368460955269143","0.6368460955269143","0.6368460955269143","0.5981804397270659","0.5981804397270659","0.5981804397270659"
"2510","0.6588324488248674","0.6588324488248674","0.6588324488248674","0.6376042456406369","0.6376042456406369","0.6376042456406369","0.6429112964366944","0.6429112964366944","0.6429112964366944","0.6322971948445792","0.6322971948445792","0.6322971948445792","0.6156178923426838","0.6156178923426838","0.6156178923426838"
"2515","0.6535253980288097","0.6535253980288097","0.6535253980288097","0.6330553449583017","0.6330553449583017","0.6330553449583017","0.6512509476876421","0.6512509476876421","0.6512509476876421","0.6383623957543594","0.6383623957543594","0.6383623957543594","0.6141015921152388","0.6141015921152388","0.6141015921152388"
"2520","0.6595905989385898","0.6595905989385898","0.6595905989385898","0.6353297952994693","0.6353297952994693","0.6353297952994693","0.6626231993934799","0.6626231993934799","0.6626231993934799","0.6285064442759667","0.6285064442759667","0.6285064442759667","0.6133434420015162","0.6133434420015162","0.6133434420015162"
"2525","0.6504927975739196","0.6504927975739196","0.6504927975739196","0.6459438968915845","0.6459438968915845","0.6459438968915845","0.6383623957543594","0.6383623957543594","0.6383623957543594","0.6383623957543594","0.6383623957543594","0.6383623957543594","0.6087945413191812","0.6087945413191812","0.6087945413191812"
"2530","0.6573161485974223","0.6573161485974223","0.6573161485974223","0.6376042456406369","0.6376042456406369","0.6376042456406369","0.6398786959818044","0.6398786959818044","0.6398786959818044","0.6444275966641395","0.6444275966641395","0.6444275966641395","0.6072782410917361","0.6072782410917361","0.6072782410917361"
"2535","0.6482183472327521","0.6482183472327521","0.6482183472327521","0.6421531463229719","0.6421531463229719","0.6421531463229719","0.6512509476876421","0.6512509476876421","0.6512509476876421","0.6421531463229719","0.6421531463229719","0.6421531463229719","0.6087945413191812","0.6087945413191812","0.6087945413191812"
"2540","0.6497346474601972","0.6497346474601972","0.6497346474601972","0.6277482941622441","0.6277482941622441","0.6277482941622441","0.6467020470053071","0.6467020470053071","0.6467020470053071","0.640636846095527","0.640636846095527","0.640636846095527","0.6118271417740713","0.6118271417740713","0.6118271417740713"
"2545","0.6580742987111448","0.6580742987111448","0.6580742987111448","0.6421531463229719","0.6421531463229719","0.6421531463229719","0.6474601971190296","0.6474601971190296","0.6474601971190296","0.6353297952994693","0.6353297952994693","0.6353297952994693","0.6103108415466262","0.6103108415466262","0.6103108415466262"
"2550","0.6702047005307051","0.6702047005307051","0.6702047005307051","0.6557998483699773","0.6557998483699773","0.6557998483699773","0.6512509476876421","0.6512509476876421","0.6512509476876421","0.6300227445034117","0.6300227445034117","0.6300227445034117","0.6171341925701289","0.6171341925701289","0.6171341925701289"
"2555","0.6573161485974223","0.6573161485974223","0.6573161485974223","0.6512509476876421","0.6512509476876421","0.6512509476876421","0.6504927975739196","0.6504927975739196","0.6504927975739196","0.6368460955269143","0.6368460955269143","0.6368460955269143","0.6148597422289613","0.6148597422289613","0.6148597422289613"
"2560","0.6580742987111448","0.6580742987111448","0.6580742987111448","0.6376042456406369","0.6376042456406369","0.6376042456406369","0.6520090978013646","0.6520090978013646","0.6520090978013646","0.6254738438210766","0.6254738438210766","0.6254738438210766","0.6194086429112965","0.6194086429112965","0.6194086429112965"
"2565","0.6603487490523123","0.6603487490523123","0.6603487490523123","0.6444275966641395","0.6444275966641395","0.6444275966641395","0.6588324488248674","0.6588324488248674","0.6588324488248674","0.6277482941622441","0.6277482941622441","0.6277482941622441","0.6095526914329037","0.6095526914329037","0.6095526914329037"
"2570","0.6595905989385898","0.6595905989385898","0.6595905989385898","0.6322971948445792","0.6322971948445792","0.6322971948445792","0.6618650492797574","0.6618650492797574","0.6618650492797574","0.6171341925701289","0.6171341925701289","0.6171341925701289","0.6125852918877938","0.6125852918877938","0.6125852918877938"
"2575","0.6535253980288097","0.6535253980288097","0.6535253980288097","0.6391205458680819","0.6391205458680819","0.6391205458680819","0.6512509476876421","0.6512509476876421","0.6512509476876421","0.6163760424564063","0.6163760424564063","0.6163760424564063","0.6171341925701289","0.6171341925701289","0.6171341925701289"
"2580","0.6489764973464746","0.6489764973464746","0.6489764973464746","0.6398786959818044","0.6398786959818044","0.6398786959818044","0.6467020470053071","0.6467020470053071","0.6467020470053071","0.6209249431387415","0.6209249431387415","0.6209249431387415","0.6141015921152388","0.6141015921152388","0.6141015921152388"
"2585","0.6489764973464746","0.6489764973464746","0.6489764973464746","0.6391205458680819","0.6391205458680819","0.6391205458680819","0.6482183472327521","0.6482183472327521","0.6482183472327521","0.623199393479909","0.623199393479909","0.623199393479909","0.6110689916603488","0.6110689916603488","0.6110689916603488"
"2590","0.6520090978013646","0.6520090978013646","0.6520090978013646","0.6360879454131918","0.6360879454131918","0.6360879454131918","0.6504927975739196","0.6504927975739196","0.6504927975739196","0.620166793025019","0.620166793025019","0.620166793025019","0.6110689916603488","0.6110689916603488","0.6110689916603488"
"2595","0.6542835481425322","0.6542835481425322","0.6542835481425322","0.6391205458680819","0.6391205458680819","0.6391205458680819","0.6383623957543594","0.6383623957543594","0.6383623957543594","0.623199393479909","0.623199393479909","0.623199393479909","0.6103108415466262","0.6103108415466262","0.6103108415466262"
"2600","0.6535253980288097","0.6535253980288097","0.6535253980288097","0.645185746777862","0.645185746777862","0.645185746777862","0.6535253980288097","0.6535253980288097","0.6535253980288097","0.6209249431387415","0.6209249431387415","0.6209249431387415","0.604245640636846","0.604245640636846","0.604245640636846"
"2605","0.6580742987111448","0.6580742987111448","0.6580742987111448","0.6353297952994693","0.6353297952994693","0.6353297952994693","0.6459438968915845","0.6459438968915845","0.6459438968915845","0.6322971948445792","0.6322971948445792","0.6322971948445792","0.6118271417740713","0.6118271417740713","0.6118271417740713"
"2610","0.6618650492797574","0.6618650492797574","0.6618650492797574","0.640636846095527","0.640636846095527","0.640636846095527","0.6497346474601972","0.6497346474601972","0.6497346474601972","0.6467020470053071","0.6467020470053071","0.6467020470053071","0.6072782410917361","0.6072782410917361","0.6072782410917361"
"2615","0.6474601971190296","0.6474601971190296","0.6474601971190296","0.6277482941622441","0.6277482941622441","0.6277482941622441","0.6474601971190296","0.6474601971190296","0.6474601971190296","0.6398786959818044","0.6398786959818044","0.6398786959818044","0.6148597422289613","0.6148597422289613","0.6148597422289613"
"2620","0.6679302501895376","0.6679302501895376","0.6679302501895376","0.6429112964366944","0.6429112964366944","0.6429112964366944","0.643669446550417","0.643669446550417","0.643669446550417","0.6285064442759667","0.6285064442759667","0.6285064442759667","0.6141015921152388","0.6141015921152388","0.6141015921152388"
"2625","0.6648976497346475","0.6648976497346475","0.6648976497346475","0.6322971948445792","0.6322971948445792","0.6322971948445792","0.6573161485974223","0.6573161485974223","0.6573161485974223","0.640636846095527","0.640636846095527","0.640636846095527","0.6019711902956786","0.6019711902956786","0.6019711902956786"
"2630","0.6474601971190296","0.6474601971190296","0.6474601971190296","0.6269901440485216","0.6269901440485216","0.6269901440485216","0.6535253980288097","0.6535253980288097","0.6535253980288097","0.6413949962092494","0.6413949962092494","0.6413949962092494","0.620166793025019","0.620166793025019","0.620166793025019"
"2635","0.6595905989385898","0.6595905989385898","0.6595905989385898","0.6376042456406369","0.6376042456406369","0.6376042456406369","0.6611068991660348","0.6611068991660348","0.6611068991660348","0.643669446550417","0.643669446550417","0.643669446550417","0.6103108415466262","0.6103108415466262","0.6103108415466262"
"2640","0.6641394996209249","0.6641394996209249","0.6641394996209249","0.6300227445034117","0.6300227445034117","0.6300227445034117","0.6504927975739196","0.6504927975739196","0.6504927975739196","0.6497346474601972","0.6497346474601972","0.6497346474601972","0.6065200909780136","0.6065200909780136","0.6065200909780136"
"2645","0.6520090978013646","0.6520090978013646","0.6520090978013646","0.6269901440485216","0.6269901440485216","0.6269901440485216","0.6550416982562547","0.6550416982562547","0.6550416982562547","0.643669446550417","0.643669446550417","0.643669446550417","0.6095526914329037","0.6095526914329037","0.6095526914329037"
"2650","0.6474601971190296","0.6474601971190296","0.6474601971190296","0.6338134950720242","0.6338134950720242","0.6338134950720242","0.640636846095527","0.640636846095527","0.640636846095527","0.643669446550417","0.643669446550417","0.643669446550417","0.6133434420015162","0.6133434420015162","0.6133434420015162"
"2655","0.6353297952994693","0.6353297952994693","0.6353297952994693","0.6368460955269143","0.6368460955269143","0.6368460955269143","0.643669446550417","0.643669446550417","0.643669446550417","0.6368460955269143","0.6368460955269143","0.6368460955269143","0.6103108415466262","0.6103108415466262","0.6103108415466262"
"2660","0.6429112964366944","0.6429112964366944","0.6429112964366944","0.6254738438210766","0.6254738438210766","0.6254738438210766","0.6565579984836998","0.6565579984836998","0.6565579984836998","0.6368460955269143","0.6368460955269143","0.6368460955269143","0.623199393479909","0.623199393479909","0.623199393479909"
"2665","0.6535253980288097","0.6535253980288097","0.6535253980288097","0.6315390447308568","0.6315390447308568","0.6315390447308568","0.6504927975739196","0.6504927975739196","0.6504927975739196","0.6459438968915845","0.6459438968915845","0.6459438968915845","0.6080363912054587","0.6080363912054587","0.6080363912054587"
"2670","0.6413949962092494","0.6413949962092494","0.6413949962092494","0.6330553449583017","0.6330553449583017","0.6330553449583017","0.6618650492797574","0.6618650492797574","0.6618650492797574","0.6353297952994693","0.6353297952994693","0.6353297952994693","0.6224412433661866","0.6224412433661866","0.6224412433661866"
"2675","0.6383623957543594","0.6383623957543594","0.6383623957543594","0.6398786959818044","0.6398786959818044","0.6398786959818044","0.6542835481425322","0.6542835481425322","0.6542835481425322","0.6330553449583017","0.6330553449583017","0.6330553449583017","0.6156178923426838","0.6156178923426838","0.6156178923426838"
"2680","0.6542835481425322","0.6542835481425322","0.6542835481425322","0.6269901440485216","0.6269901440485216","0.6269901440485216","0.6565579984836998","0.6565579984836998","0.6565579984836998","0.6376042456406369","0.6376042456406369","0.6376042456406369","0.6209249431387415","0.6209249431387415","0.6209249431387415"
"2685","0.6459438968915845","0.6459438968915845","0.6459438968915845","0.6376042456406369","0.6376042456406369","0.6376042456406369","0.645185746777862","0.645185746777862","0.645185746777862","0.6353297952994693","0.6353297952994693","0.6353297952994693","0.6338134950720242","0.6338134950720242","0.6338134950720242"
"2690","0.6489764973464746","0.6489764973464746","0.6489764973464746","0.6398786959818044","0.6398786959818044","0.6398786959818044","0.6467020470053071","0.6467020470053071","0.6467020470053071","0.6398786959818044","0.6398786959818044","0.6398786959818044","0.6376042456406369","0.6376042456406369","0.6376042456406369"
"2695","0.643669446550417","0.643669446550417","0.643669446550417","0.6330553449583017","0.6330553449583017","0.6330553449583017","0.6353297952994693","0.6353297952994693","0.6353297952994693","0.6322971948445792","0.6322971948445792","0.6322971948445792","0.6277482941622441","0.6277482941622441","0.6277482941622441"
"2700","0.643669446550417","0.643669446550417","0.643669446550417","0.640636846095527","0.640636846095527","0.640636846095527","0.6338134950720242","0.6338134950720242","0.6338134950720242","0.6322971948445792","0.6322971948445792","0.6322971948445792","0.6391205458680819","0.6391205458680819","0.6391205458680819"
"2705","0.643669446550417","0.643669446550417","0.643669446550417","0.6398786959818044","0.6398786959818044","0.6398786959818044","0.6413949962092494","0.6413949962092494","0.6413949962092494","0.6368460955269143","0.6368460955269143","0.6368460955269143","0.6444275966641395","0.6444275966641395","0.6444275966641395"
"2710","0.6467020470053071","0.6467020470053071","0.6467020470053071","0.6292645943896892","0.6292645943896892","0.6292645943896892","0.6368460955269143","0.6368460955269143","0.6368460955269143","0.6429112964366944","0.6429112964366944","0.6429112964366944","0.6497346474601972","0.6497346474601972","0.6497346474601972"
"2715","0.6527672479150872","0.6527672479150872","0.6527672479150872","0.640636846095527","0.640636846095527","0.640636846095527","0.6300227445034117","0.6300227445034117","0.6300227445034117","0.6368460955269143","0.6368460955269143","0.6368460955269143","0.6345716451857468","0.6345716451857468","0.6345716451857468"
"2720","0.6444275966641395","0.6444275966641395","0.6444275966641395","0.6345716451857468","0.6345716451857468","0.6345716451857468","0.6330553449583017","0.6330553449583017","0.6330553449583017","0.6285064442759667","0.6285064442759667","0.6285064442759667","0.6209249431387415","0.6209249431387415","0.6209249431387415"
"2725","0.6497346474601972","0.6497346474601972","0.6497346474601972","0.6467020470053071","0.6467020470053071","0.6467020470053071","0.6527672479150872","0.6527672479150872","0.6527672479150872","0.6444275966641395","0.6444275966641395","0.6444275966641395","0.6269901440485216","0.6269901440485216","0.6269901440485216"
"2730","0.6444275966641395","0.6444275966641395","0.6444275966641395","0.6474601971190296","0.6474601971190296","0.6474601971190296","0.6429112964366944","0.6429112964366944","0.6429112964366944","0.6383623957543594","0.6383623957543594","0.6383623957543594","0.620166793025019","0.620166793025019","0.620166793025019"
"2735","0.6398786959818044","0.6398786959818044","0.6398786959818044","0.640636846095527","0.640636846095527","0.640636846095527","0.6376042456406369","0.6376042456406369","0.6376042456406369","0.6307808946171342","0.6307808946171342","0.6307808946171342","0.621683093252464","0.621683093252464","0.621683093252464"
"2740","0.6520090978013646","0.6520090978013646","0.6520090978013646","0.643669446550417","0.643669446550417","0.643669446550417","0.6520090978013646","0.6520090978013646","0.6520090978013646","0.6398786959818044","0.6398786959818044","0.6398786959818044","0.6269901440485216","0.6269901440485216","0.6269901440485216"
"2745","0.6467020470053071","0.6467020470053071","0.6467020470053071","0.6368460955269143","0.6368460955269143","0.6368460955269143","0.6459438968915845","0.6459438968915845","0.6459438968915845","0.6489764973464746","0.6489764973464746","0.6489764973464746","0.6376042456406369","0.6376042456406369","0.6376042456406369"
"2750","0.6413949962092494","0.6413949962092494","0.6413949962092494","0.6353297952994693","0.6353297952994693","0.6353297952994693","0.6421531463229719","0.6421531463229719","0.6421531463229719","0.6474601971190296","0.6474601971190296","0.6474601971190296","0.6285064442759667","0.6285064442759667","0.6285064442759667"
"2755","0.6444275966641395","0.6444275966641395","0.6444275966641395","0.6353297952994693","0.6353297952994693","0.6353297952994693","0.6345716451857468","0.6345716451857468","0.6345716451857468","0.6307808946171342","0.6307808946171342","0.6307808946171342","0.6292645943896892","0.6292645943896892","0.6292645943896892"
"2760","0.6588324488248674","0.6588324488248674","0.6588324488248674","0.6398786959818044","0.6398786959818044","0.6398786959818044","0.6353297952994693","0.6353297952994693","0.6353297952994693","0.6429112964366944","0.6429112964366944","0.6429112964366944","0.6429112964366944","0.6429112964366944","0.6429112964366944"
"2765","0.6550416982562547","0.6550416982562547","0.6550416982562547","0.6383623957543594","0.6383623957543594","0.6383623957543594","0.6474601971190296","0.6474601971190296","0.6474601971190296","0.643669446550417","0.643669446550417","0.643669446550417","0.6239575435936315","0.6239575435936315","0.6239575435936315"
"2770","0.6459438968915845","0.6459438968915845","0.6459438968915845","0.6224412433661866","0.6224412433661866","0.6224412433661866","0.6482183472327521","0.6482183472327521","0.6482183472327521","0.6398786959818044","0.6398786959818044","0.6398786959818044","0.6186504927975739","0.6186504927975739","0.6186504927975739"
"2775","0.6459438968915845","0.6459438968915845","0.6459438968915845","0.6307808946171342","0.6307808946171342","0.6307808946171342","0.6398786959818044","0.6398786959818044","0.6398786959818044","0.6345716451857468","0.6345716451857468","0.6345716451857468","0.6178923426838514","0.6178923426838514","0.6178923426838514"
"2780","0.6391205458680819","0.6391205458680819","0.6391205458680819","0.6353297952994693","0.6353297952994693","0.6353297952994693","0.6535253980288097","0.6535253980288097","0.6535253980288097","0.6315390447308568","0.6315390447308568","0.6315390447308568","0.6148597422289613","0.6148597422289613","0.6148597422289613"
"2785","0.6444275966641395","0.6444275966641395","0.6444275966641395","0.6413949962092494","0.6413949962092494","0.6413949962092494","0.6573161485974223","0.6573161485974223","0.6573161485974223","0.6353297952994693","0.6353297952994693","0.6353297952994693","0.6118271417740713","0.6118271417740713","0.6118271417740713"
"2790","0.645185746777862","0.645185746777862","0.645185746777862","0.6383623957543594","0.6383623957543594","0.6383623957543594","0.6489764973464746","0.6489764973464746","0.6489764973464746","0.6489764973464746","0.6489764973464746","0.6489764973464746","0.6065200909780136","0.6065200909780136","0.6065200909780136"
"2795","0.6467020470053071","0.6467020470053071","0.6467020470053071","0.624715693707354","0.624715693707354","0.624715693707354","0.643669446550417","0.643669446550417","0.643669446550417","0.6292645943896892","0.6292645943896892","0.6292645943896892","0.6118271417740713","0.6118271417740713","0.6118271417740713"
"2800","0.6413949962092494","0.6413949962092494","0.6413949962092494","0.6413949962092494","0.6413949962092494","0.6413949962092494","0.6467020470053071","0.6467020470053071","0.6467020470053071","0.6269901440485216","0.6269901440485216","0.6269901440485216","0.6239575435936315","0.6239575435936315","0.6239575435936315"
"2805","0.6467020470053071","0.6467020470053071","0.6467020470053071","0.6338134950720242","0.6338134950720242","0.6338134950720242","0.643669446550417","0.643669446550417","0.643669446550417","0.6338134950720242","0.6338134950720242","0.6338134950720242","0.6285064442759667","0.6285064442759667","0.6285064442759667"
"2810","0.6550416982562547","0.6550416982562547","0.6550416982562547","0.640636846095527","0.640636846095527","0.640636846095527","0.6527672479150872","0.6527672479150872","0.6527672479150872","0.6338134950720242","0.6338134950720242","0.6338134950720242","0.6239575435936315","0.6239575435936315","0.6239575435936315"
"2815","0.643669446550417","0.643669446550417","0.643669446550417","0.6429112964366944","0.6429112964366944","0.6429112964366944","0.6474601971190296","0.6474601971190296","0.6474601971190296","0.640636846095527","0.640636846095527","0.640636846095527","0.6239575435936315","0.6239575435936315","0.6239575435936315"
"2820","0.6512509476876421","0.6512509476876421","0.6512509476876421","0.6512509476876421","0.6512509476876421","0.6512509476876421","0.6467020470053071","0.6467020470053071","0.6467020470053071","0.6330553449583017","0.6330553449583017","0.6330553449583017","0.6353297952994693","0.6353297952994693","0.6353297952994693"
"2825","0.6504927975739196","0.6504927975739196","0.6504927975739196","0.6573161485974223","0.6573161485974223","0.6573161485974223","0.6413949962092494","0.6413949962092494","0.6413949962092494","0.6315390447308568","0.6315390447308568","0.6315390447308568","0.6141015921152388","0.6141015921152388","0.6141015921152388"
"2830","0.6633813495072024","0.6633813495072024","0.6633813495072024","0.6497346474601972","0.6497346474601972","0.6497346474601972","0.640636846095527","0.640636846095527","0.640636846095527","0.6368460955269143","0.6368460955269143","0.6368460955269143","0.6125852918877938","0.6125852918877938","0.6125852918877938"
"2835","0.6550416982562547","0.6550416982562547","0.6550416982562547","0.6421531463229719","0.6421531463229719","0.6421531463229719","0.6307808946171342","0.6307808946171342","0.6307808946171342","0.6277482941622441","0.6277482941622441","0.6277482941622441","0.6239575435936315","0.6239575435936315","0.6239575435936315"
"2840","0.6641394996209249","0.6641394996209249","0.6641394996209249","0.643669446550417","0.643669446550417","0.643669446550417","0.6269901440485216","0.6269901440485216","0.6269901440485216","0.621683093252464","0.621683093252464","0.621683093252464","0.623199393479909","0.623199393479909","0.623199393479909"
"2845","0.6535253980288097","0.6535253980288097","0.6535253980288097","0.6474601971190296","0.6474601971190296","0.6474601971190296","0.6482183472327521","0.6482183472327521","0.6482183472327521","0.6300227445034117","0.6300227445034117","0.6300227445034117","0.621683093252464","0.621683093252464","0.621683093252464"
"2850","0.6603487490523123","0.6603487490523123","0.6603487490523123","0.6467020470053071","0.6467020470053071","0.6467020470053071","0.6429112964366944","0.6429112964366944","0.6429112964366944","0.6383623957543594","0.6383623957543594","0.6383623957543594","0.6148597422289613","0.6148597422289613","0.6148597422289613"
"2855","0.6542835481425322","0.6542835481425322","0.6542835481425322","0.6444275966641395","0.6444275966641395","0.6444275966641395","0.6338134950720242","0.6338134950720242","0.6338134950720242","0.6209249431387415","0.6209249431387415","0.6209249431387415","0.6262319939347991","0.6262319939347991","0.6262319939347991"
"2860","0.6542835481425322","0.6542835481425322","0.6542835481425322","0.6383623957543594","0.6383623957543594","0.6383623957543594","0.6459438968915845","0.6459438968915845","0.6459438968915845","0.6269901440485216","0.6269901440485216","0.6269901440485216","0.6186504927975739","0.6186504927975739","0.6186504927975739"
"2865","0.6535253980288097","0.6535253980288097","0.6535253980288097","0.6368460955269143","0.6368460955269143","0.6368460955269143","0.6459438968915845","0.6459438968915845","0.6459438968915845","0.6383623957543594","0.6383623957543594","0.6383623957543594","0.6141015921152388","0.6141015921152388","0.6141015921152388"
"2870","0.6504927975739196","0.6504927975739196","0.6504927975739196","0.6338134950720242","0.6338134950720242","0.6338134950720242","0.6512509476876421","0.6512509476876421","0.6512509476876421","0.6254738438210766","0.6254738438210766","0.6254738438210766","0.604245640636846","0.604245640636846","0.604245640636846"
"2875","0.6497346474601972","0.6497346474601972","0.6497346474601972","0.6353297952994693","0.6353297952994693","0.6353297952994693","0.6474601971190296","0.6474601971190296","0.6474601971190296","0.6330553449583017","0.6330553449583017","0.6330553449583017","0.6072782410917361","0.6072782410917361","0.6072782410917361"
"2880","0.6580742987111448","0.6580742987111448","0.6580742987111448","0.6330553449583017","0.6330553449583017","0.6330553449583017","0.6368460955269143","0.6368460955269143","0.6368460955269143","0.6277482941622441","0.6277482941622441","0.6277482941622441","0.6186504927975739","0.6186504927975739","0.6186504927975739"
"2885","0.6618650492797574","0.6618650492797574","0.6618650492797574","0.6360879454131918","0.6360879454131918","0.6360879454131918","0.640636846095527","0.640636846095527","0.640636846095527","0.6292645943896892","0.6292645943896892","0.6292645943896892","0.6178923426838514","0.6178923426838514","0.6178923426838514"
"2890","0.6626231993934799","0.6626231993934799","0.6626231993934799","0.6429112964366944","0.6429112964366944","0.6429112964366944","0.6391205458680819","0.6391205458680819","0.6391205458680819","0.6345716451857468","0.6345716451857468","0.6345716451857468","0.6239575435936315","0.6239575435936315","0.6239575435936315"
"2895","0.6542835481425322","0.6542835481425322","0.6542835481425322","0.6353297952994693","0.6353297952994693","0.6353297952994693","0.6489764973464746","0.6489764973464746","0.6489764973464746","0.6345716451857468","0.6345716451857468","0.6345716451857468","0.6209249431387415","0.6209249431387415","0.6209249431387415"
"2900","0.6520090978013646","0.6520090978013646","0.6520090978013646","0.6254738438210766","0.6254738438210766","0.6254738438210766","0.645185746777862","0.645185746777862","0.645185746777862","0.624715693707354","0.624715693707354","0.624715693707354","0.623199393479909","0.623199393479909","0.623199393479909"
"2905","0.6489764973464746","0.6489764973464746","0.6489764973464746","0.6353297952994693","0.6353297952994693","0.6353297952994693","0.640636846095527","0.640636846095527","0.640636846095527","0.6338134950720242","0.6338134950720242","0.6338134950720242","0.623199393479909","0.623199393479909","0.623199393479909"
"2910","0.6565579984836998","0.6565579984836998","0.6565579984836998","0.645185746777862","0.645185746777862","0.645185746777862","0.640636846095527","0.640636846095527","0.640636846095527","0.6330553449583017","0.6330553449583017","0.6330553449583017","0.621683093252464","0.621683093252464","0.621683093252464"
"2915","0.6444275966641395","0.6444275966641395","0.6444275966641395","0.640636846095527","0.640636846095527","0.640636846095527","0.6459438968915845","0.6459438968915845","0.6459438968915845","0.6353297952994693","0.6353297952994693","0.6353297952994693","0.620166793025019","0.620166793025019","0.620166793025019"
