"Step","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma1.0-lam1.0-01161659 - actor/main_chain/entropy","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma1.0-lam1.0-01161659 - actor/main_chain/entropy__MIN","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma1.0-lam1.0-01161659 - actor/main_chain/entropy__MAX","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma3.0-lam1.0-01161659 - actor/main_chain/entropy","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma3.0-lam1.0-01161659 - actor/main_chain/entropy__MIN","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma3.0-lam1.0-01161659 - actor/main_chain/entropy__MAX","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - actor/main_chain/entropy","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - actor/main_chain/entropy__MIN","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - actor/main_chain/entropy__MAX"
"822","0.08601295948028564","0.08601295948028564","0.08601295948028564","0.09558872878551483","0.09558872878551483","0.09558872878551483","0.10717429965734482","0.10717429965734482","0.10717429965734482"
"823","0.11086010187864304","0.11086010187864304","0.11086010187864304","0.10035864263772964","0.10035864263772964","0.10035864263772964","0.11108491569757462","0.11108491569757462","0.11108491569757462"
"824","0.07445498555898666","0.07445498555898666","0.07445498555898666","0.08299416303634644","0.08299416303634644","0.08299416303634644","0.08975046873092651","0.08975046873092651","0.08975046873092651"
"825","0.0866437703371048","0.0866437703371048","0.0866437703371048","0.09248052537441254","0.09248052537441254","0.09248052537441254","0.10386135429143906","0.10386135429143906","0.10386135429143906"
"826","0.09800580143928528","0.09800580143928528","0.09800580143928528","0.10397772490978241","0.10397772490978241","0.10397772490978241","0.09209388494491577","0.09209388494491577","0.09209388494491577"
"827","0.08337235450744629","0.08337235450744629","0.08337235450744629","0.09139961749315262","0.09139961749315262","0.09139961749315262","0.11594413220882416","0.11594413220882416","0.11594413220882416"
"828","0.09864892810583115","0.09864892810583115","0.09864892810583115","0.08739682286977768","0.08739682286977768","0.08739682286977768","0.07992631942033768","0.07992631942033768","0.07992631942033768"
"829","0.0978415235877037","0.0978415235877037","0.0978415235877037","0.09990008175373077","0.09990008175373077","0.09990008175373077","0.11510957777500153","0.11510957777500153","0.11510957777500153"
"830","0.08978331834077835","0.08978331834077835","0.08978331834077835","0.07930536568164825","0.07930536568164825","0.07930536568164825","0.10088004171848297","0.10088004171848297","0.10088004171848297"
"831","0.08274216204881668","0.08274216204881668","0.08274216204881668","0.09087128937244415","0.09087128937244415","0.09087128937244415","0.11480449140071869","0.11480449140071869","0.11480449140071869"
"832","0.07065516710281372","0.07065516710281372","0.07065516710281372","0.0858675166964531","0.0858675166964531","0.0858675166964531","0.09313985705375671","0.09313985705375671","0.09313985705375671"
"833","0.08819974213838577","0.08819974213838577","0.08819974213838577","0.1011287048459053","0.1011287048459053","0.1011287048459053","0.11588826775550842","0.11588826775550842","0.11588826775550842"
"834","0.08840885013341904","0.08840885013341904","0.08840885013341904","0.10361526161432266","0.10361526161432266","0.10361526161432266","0.1082402840256691","0.1082402840256691","0.1082402840256691"
"835","0.0810849741101265","0.0810849741101265","0.0810849741101265","0.0919816866517067","0.0919816866517067","0.0919816866517067","0.08371740579605103","0.08371740579605103","0.08371740579605103"
"836","0.06795703619718552","0.06795703619718552","0.06795703619718552","0.08666376024484634","0.08666376024484634","0.08666376024484634","0.08927545696496964","0.08927545696496964","0.08927545696496964"
"837","0.08182194828987122","0.08182194828987122","0.08182194828987122","0.09788835793733597","0.09788835793733597","0.09788835793733597","0.10507222265005112","0.10507222265005112","0.10507222265005112"
"838","0.08165377378463745","0.08165377378463745","0.08165377378463745","0.11701688170433044","0.11701688170433044","0.11701688170433044","0.12630780041217804","0.12630780041217804","0.12630780041217804"
"839","0.08957972377538681","0.08957972377538681","0.08957972377538681","0.10428156703710556","0.10428156703710556","0.10428156703710556","0.10441550612449646","0.10441550612449646","0.10441550612449646"
"840","0.08071472495794296","0.08071472495794296","0.08071472495794296","0.09586655348539352","0.09586655348539352","0.09586655348539352","0.08866991102695465","0.08866991102695465","0.08866991102695465"
"841","0.0721355527639389","0.0721355527639389","0.0721355527639389","0.10422582924365997","0.10422582924365997","0.10422582924365997","0.11471296101808548","0.11471296101808548","0.11471296101808548"
"842","0.09176437556743622","0.09176437556743622","0.09176437556743622","0.0931752473115921","0.0931752473115921","0.0931752473115921","0.100689597427845","0.100689597427845","0.100689597427845"
"843","0.10256021469831467","0.10256021469831467","0.10256021469831467","0.10151717066764832","0.10151717066764832","0.10151717066764832","0.08734012395143509","0.08734012395143509","0.08734012395143509"
"844","0.08606719970703125","0.08606719970703125","0.08606719970703125","0.1037016287446022","0.1037016287446022","0.1037016287446022","0.1053905263543129","0.1053905263543129","0.1053905263543129"
"845","0.08374933153390884","0.08374933153390884","0.08374933153390884","0.10071665048599243","0.10071665048599243","0.10071665048599243","0.09582580626010895","0.09582580626010895","0.09582580626010895"
"846","0.08913910388946533","0.08913910388946533","0.08913910388946533","0.11661777645349503","0.11661777645349503","0.11661777645349503","0.10666006803512573","0.10666006803512573","0.10666006803512573"
"847","0.1040729433298111","0.1040729433298111","0.1040729433298111","0.1136857345700264","0.1136857345700264","0.1136857345700264","0.11900363862514496","0.11900363862514496","0.11900363862514496"
"848","0.11555858701467514","0.11555858701467514","0.11555858701467514","0.11643251031637192","0.11643251031637192","0.11643251031637192","0.12267498672008514","0.12267498672008514","0.12267498672008514"
"849","0.09396252781152725","0.09396252781152725","0.09396252781152725","0.10711786895990372","0.10711786895990372","0.10711786895990372","0.10111888498067856","0.10111888498067856","0.10111888498067856"
"850","0.09649981558322906","0.09649981558322906","0.09649981558322906","0.10688000172376633","0.10688000172376633","0.10688000172376633","0.09905034303665161","0.09905034303665161","0.09905034303665161"
"851","0.09439004957675934","0.09439004957675934","0.09439004957675934","0.10913699865341187","0.10913699865341187","0.10913699865341187","0.1003093495965004","0.1003093495965004","0.1003093495965004"
"852","0.10649893432855606","0.10649893432855606","0.10649893432855606","0.11517766863107681","0.11517766863107681","0.11517766863107681","0.13850797712802887","0.13850797712802887","0.13850797712802887"
"853","0.08042677491903305","0.08042677491903305","0.08042677491903305","0.10377292335033417","0.10377292335033417","0.10377292335033417","0.10641779005527496","0.10641779005527496","0.10641779005527496"
"854","0.08200245350599289","0.08200245350599289","0.08200245350599289","0.10587765276432037","0.10587765276432037","0.10587765276432037","0.10852398723363876","0.10852398723363876","0.10852398723363876"
"855","0.0761767104268074","0.0761767104268074","0.0761767104268074","0.0941028892993927","0.0941028892993927","0.0941028892993927","0.10145766288042068","0.10145766288042068","0.10145766288042068"
"856","0.09103163331747055","0.09103163331747055","0.09103163331747055","0.09946946054697037","0.09946946054697037","0.09946946054697037","0.10995494574308395","0.10995494574308395","0.10995494574308395"
"857","0.08981607854366302","0.08981607854366302","0.08981607854366302","0.09487173706293106","0.09487173706293106","0.09487173706293106","0.09946092963218689","0.09946092963218689","0.09946092963218689"
"858","0.0849003791809082","0.0849003791809082","0.0849003791809082","0.10828471928834915","0.10828471928834915","0.10828471928834915","0.11577793955802917","0.11577793955802917","0.11577793955802917"
"859","0.08599390089511871","0.08599390089511871","0.08599390089511871","0.11060117185115814","0.11060117185115814","0.11060117185115814","0.10934440791606903","0.10934440791606903","0.10934440791606903"
"860","0.09657292068004608","0.09657292068004608","0.09657292068004608","0.10962513834238052","0.10962513834238052","0.10962513834238052","0.11677338182926178","0.11677338182926178","0.11677338182926178"
"861","0.08804989606142044","0.08804989606142044","0.08804989606142044","0.10758943110704422","0.10758943110704422","0.10758943110704422","0.12071195989847183","0.12071195989847183","0.12071195989847183"
"862","0.07675403356552124","0.07675403356552124","0.07675403356552124","0.10349725931882858","0.10349725931882858","0.10349725931882858","0.11321263760328293","0.11321263760328293","0.11321263760328293"
"863","0.09124970436096191","0.09124970436096191","0.09124970436096191","0.09748785942792892","0.09748785942792892","0.09748785942792892","0.09995332360267639","0.09995332360267639","0.09995332360267639"
"864","0.07403730601072311","0.07403730601072311","0.07403730601072311","0.09936554729938507","0.09936554729938507","0.09936554729938507","0.09024760127067566","0.09024760127067566","0.09024760127067566"
"865","0.08101721107959747","0.08101721107959747","0.08101721107959747","0.09676466137170792","0.09676466137170792","0.09676466137170792","0.10730694979429245","0.10730694979429245","0.10730694979429245"
"866","0.09457394480705261","0.09457394480705261","0.09457394480705261","0.09530492126941681","0.09530492126941681","0.09530492126941681","0.10046849399805069","0.10046849399805069","0.10046849399805069"
"867","0.0795605331659317","0.0795605331659317","0.0795605331659317","0.09299320727586746","0.09299320727586746","0.09299320727586746","0.09112217277288437","0.09112217277288437","0.09112217277288437"
"868","0.10286116600036621","0.10286116600036621","0.10286116600036621","0.09928346425294876","0.09928346425294876","0.09928346425294876","0.11156714707612991","0.11156714707612991","0.11156714707612991"
"869","0.11101751774549484","0.11101751774549484","0.11101751774549484","0.1042708307504654","0.1042708307504654","0.1042708307504654","0.12578953802585602","0.12578953802585602","0.12578953802585602"
"870","0.08559206128120422","0.08559206128120422","0.08559206128120422","0.10310114920139313","0.10310114920139313","0.10310114920139313","0.10302462428808212","0.10302462428808212","0.10302462428808212"
"871","0.09295330941677094","0.09295330941677094","0.09295330941677094","0.09863222390413284","0.09863222390413284","0.09863222390413284","0.10354922711849213","0.10354922711849213","0.10354922711849213"
"872","0.09119338542222977","0.09119338542222977","0.09119338542222977","0.0991344153881073","0.0991344153881073","0.0991344153881073","0.13463634252548218","0.13463634252548218","0.13463634252548218"
"873","0.09307443350553513","0.09307443350553513","0.09307443350553513","0.10615331679582596","0.10615331679582596","0.10615331679582596","0.09642340987920761","0.09642340987920761","0.09642340987920761"
"874","0.10237395018339157","0.10237395018339157","0.10237395018339157","0.11057894676923752","0.11057894676923752","0.11057894676923752","0.12096462398767471","0.12096462398767471","0.12096462398767471"
"875","0.09046312421560287","0.09046312421560287","0.09046312421560287","0.10348296165466309","0.10348296165466309","0.10348296165466309","0.12467235326766968","0.12467235326766968","0.12467235326766968"
"876","0.08570064604282379","0.08570064604282379","0.08570064604282379","0.09717411547899246","0.09717411547899246","0.09717411547899246","0.11921566724777222","0.11921566724777222","0.11921566724777222"
"877","0.09522372484207153","0.09522372484207153","0.09522372484207153","0.10805924236774445","0.10805924236774445","0.10805924236774445","0.12276814877986908","0.12276814877986908","0.12276814877986908"
"878","0.07961327582597733","0.07961327582597733","0.07961327582597733","0.08962450176477432","0.08962450176477432","0.08962450176477432","0.0870651826262474","0.0870651826262474","0.0870651826262474"
"879","0.08896274864673615","0.08896274864673615","0.08896274864673615","0.10088453441858292","0.10088453441858292","0.10088453441858292","0.10787618905305862","0.10787618905305862","0.10787618905305862"
"880","0.0984896793961525","0.0984896793961525","0.0984896793961525","0.10452070087194443","0.10452070087194443","0.10452070087194443","0.12952490150928497","0.12952490150928497","0.12952490150928497"
"881","0.10155051201581955","0.10155051201581955","0.10155051201581955","0.10848517715930939","0.10848517715930939","0.10848517715930939","0.12903280556201935","0.12903280556201935","0.12903280556201935"
"882","0.09596741199493408","0.09596741199493408","0.09596741199493408","0.10886810719966888","0.10886810719966888","0.10886810719966888","0.133106529712677","0.133106529712677","0.133106529712677"
"883","0.08041616529226303","0.08041616529226303","0.08041616529226303","0.1046418771147728","0.1046418771147728","0.1046418771147728","0.10451094806194305","0.10451094806194305","0.10451094806194305"
"884","0.09336729347705841","0.09336729347705841","0.09336729347705841","0.12192077189683914","0.12192077189683914","0.12192077189683914","0.1271524429321289","0.1271524429321289","0.1271524429321289"
"885","0.08119644969701767","0.08119644969701767","0.08119644969701767","0.1068684533238411","0.1068684533238411","0.1068684533238411","0.12734222412109375","0.12734222412109375","0.12734222412109375"
"886","0.11190059781074524","0.11190059781074524","0.11190059781074524","0.12597201764583588","0.12597201764583588","0.12597201764583588","0.13117356598377228","0.13117356598377228","0.13117356598377228"
"887","0.09501689672470093","0.09501689672470093","0.09501689672470093","0.11102048307657242","0.11102048307657242","0.11102048307657242","0.13937455415725708","0.13937455415725708","0.13937455415725708"
"888","0.10100128501653671","0.10100128501653671","0.10100128501653671","0.1037849634885788","0.1037849634885788","0.1037849634885788","0.12253440171480179","0.12253440171480179","0.12253440171480179"
"889","0.09453374892473221","0.09453374892473221","0.09453374892473221","0.12887981534004211","0.12887981534004211","0.12887981534004211","0.13932834565639496","0.13932834565639496","0.13932834565639496"
"890","0.0757279247045517","0.0757279247045517","0.0757279247045517","0.10345809161663055","0.10345809161663055","0.10345809161663055","0.11132340133190155","0.11132340133190155","0.11132340133190155"
"891","0.09549357742071152","0.09549357742071152","0.09549357742071152","0.10486245900392532","0.10486245900392532","0.10486245900392532","0.11179117113351822","0.11179117113351822","0.11179117113351822"
"892","0.08543507754802704","0.08543507754802704","0.08543507754802704","0.10532564669847488","0.10532564669847488","0.10532564669847488","0.1173122301697731","0.1173122301697731","0.1173122301697731"
"893","0.07478255778551102","0.07478255778551102","0.07478255778551102","0.10762788355350494","0.10762788355350494","0.10762788355350494","0.11762776225805283","0.11762776225805283","0.11762776225805283"
"894","0.08008214831352234","0.08008214831352234","0.08008214831352234","0.09616268426179886","0.09616268426179886","0.09616268426179886","0.11287148296833038","0.11287148296833038","0.11287148296833038"
"895","0.08266516774892807","0.08266516774892807","0.08266516774892807","0.1128944382071495","0.1128944382071495","0.1128944382071495","0.14077115058898926","0.14077115058898926","0.14077115058898926"
"896","0.07075764983892441","0.07075764983892441","0.07075764983892441","0.08748998492956161","0.08748998492956161","0.08748998492956161","0.09430774301290512","0.09430774301290512","0.09430774301290512"
"897","0.09627148509025574","0.09627148509025574","0.09627148509025574","0.09478883445262909","0.09478883445262909","0.09478883445262909","0.12314214557409286","0.12314214557409286","0.12314214557409286"
"898","0.08513446897268295","0.08513446897268295","0.08513446897268295","0.09243658185005188","0.09243658185005188","0.09243658185005188","0.11293692141771317","0.11293692141771317","0.11293692141771317"
"899","0.09924954175949097","0.09924954175949097","0.09924954175949097","0.10180958360433578","0.10180958360433578","0.10180958360433578","0.1189410537481308","0.1189410537481308","0.1189410537481308"
"900","0.09757823497056961","0.09757823497056961","0.09757823497056961","0.11103478074073792","0.11103478074073792","0.11103478074073792","0.11724469810724258","0.11724469810724258","0.11724469810724258"
"901","0.08517690002918243","0.08517690002918243","0.08517690002918243","0.11003445833921432","0.11003445833921432","0.11003445833921432","0.13068993389606476","0.13068993389606476","0.13068993389606476"
"902","0.08272641152143478","0.08272641152143478","0.08272641152143478","0.10633137822151184","0.10633137822151184","0.10633137822151184","0.12070979177951813","0.12070979177951813","0.12070979177951813"
"903","0.09604649245738983","0.09604649245738983","0.09604649245738983","0.09832438826560974","0.09832438826560974","0.09832438826560974","0.10723105818033218","0.10723105818033218","0.10723105818033218"
"904","0.08314379304647446","0.08314379304647446","0.08314379304647446","0.09748625755310059","0.09748625755310059","0.09748625755310059","0.12409979104995728","0.12409979104995728","0.12409979104995728"
"905","0.09774646162986755","0.09774646162986755","0.09774646162986755","0.09742318838834763","0.09742318838834763","0.09742318838834763","0.1377113163471222","0.1377113163471222","0.1377113163471222"
"906","0.08578909188508987","0.08578909188508987","0.08578909188508987","0.08635826408863068","0.08635826408863068","0.08635826408863068","0.11940471827983856","0.11940471827983856","0.11940471827983856"
"907","0.08339640498161316","0.08339640498161316","0.08339640498161316","0.08595316857099533","0.08595316857099533","0.08595316857099533","0.104936383664608","0.104936383664608","0.104936383664608"
"908","0.10143756866455078","0.10143756866455078","0.10143756866455078","0.11275415867567062","0.11275415867567062","0.11275415867567062","0.13717436790466309","0.13717436790466309","0.13717436790466309"
"909","0.08625573664903641","0.08625573664903641","0.08625573664903641","0.10187489539384842","0.10187489539384842","0.10187489539384842","0.13601374626159668","0.13601374626159668","0.13601374626159668"
"910","0.07904483377933502","0.07904483377933502","0.07904483377933502","0.08744201064109802","0.08744201064109802","0.08744201064109802","0.10390017926692963","0.10390017926692963","0.10390017926692963"
"911","0.11179161816835403","0.11179161816835403","0.11179161816835403","0.10942640155553818","0.10942640155553818","0.10942640155553818","0.17139579355716705","0.17139579355716705","0.17139579355716705"
"912","0.07573775947093964","0.07573775947093964","0.07573775947093964","0.08733052015304565","0.08733052015304565","0.08733052015304565","0.10959406197071075","0.10959406197071075","0.10959406197071075"
"913","0.09496374428272247","0.09496374428272247","0.09496374428272247","0.09466381371021271","0.09466381371021271","0.09466381371021271","0.12946584820747375","0.12946584820747375","0.12946584820747375"
"914","0.09027426689863205","0.09027426689863205","0.09027426689863205","0.09326961636543274","0.09326961636543274","0.09326961636543274","0.10735806077718735","0.10735806077718735","0.10735806077718735"
"915","0.10892754048109055","0.10892754048109055","0.10892754048109055","0.11117509007453918","0.11117509007453918","0.11117509007453918","0.13878187537193298","0.13878187537193298","0.13878187537193298"
"916","0.09687251597642899","0.09687251597642899","0.09687251597642899","0.08913349360227585","0.08913349360227585","0.08913349360227585","0.12894296646118164","0.12894296646118164","0.12894296646118164"
"917","0.0789879560470581","0.0789879560470581","0.0789879560470581","0.07254064828157425","0.07254064828157425","0.07254064828157425","0.11030390858650208","0.11030390858650208","0.11030390858650208"
"918","0.08210736513137817","0.08210736513137817","0.08210736513137817","0.10221777111291885","0.10221777111291885","0.10221777111291885","0.12494010478258133","0.12494010478258133","0.12494010478258133"
"919","0.12092222273349762","0.12092222273349762","0.12092222273349762","0.10379894822835922","0.10379894822835922","0.10379894822835922","0.13522732257843018","0.13522732257843018","0.13522732257843018"
"920","0.1034628227353096","0.1034628227353096","0.1034628227353096","0.09466011077165604","0.09466011077165604","0.09466011077165604","0.13646405935287476","0.13646405935287476","0.13646405935287476"
"921","0.09557067602872849","0.09557067602872849","0.09557067602872849","0.09181229770183563","0.09181229770183563","0.09181229770183563","0.12886911630630493","0.12886911630630493","0.12886911630630493"
"922","0.07542239129543304","0.07542239129543304","0.07542239129543304","0.09416185319423676","0.09416185319423676","0.09416185319423676","0.10231248289346695","0.10231248289346695","0.10231248289346695"
"923","0.08366774767637253","0.08366774767637253","0.08366774767637253","0.08878954499959946","0.08878954499959946","0.08878954499959946","0.14282910525798798","0.14282910525798798","0.14282910525798798"
"924","0.11110713332891464","0.11110713332891464","0.11110713332891464","0.09192898869514465","0.09192898869514465","0.09192898869514465","0.1279810518026352","0.1279810518026352","0.1279810518026352"
"925","0.09599147737026215","0.09599147737026215","0.09599147737026215","0.09517058730125427","0.09517058730125427","0.09517058730125427","0.1350327879190445","0.1350327879190445","0.1350327879190445"
"926","0.06978697329759598","0.06978697329759598","0.06978697329759598","0.08558383584022522","0.08558383584022522","0.08558383584022522","0.10079550743103027","0.10079550743103027","0.10079550743103027"
"927","0.07901208102703094","0.07901208102703094","0.07901208102703094","0.09186964482069016","0.09186964482069016","0.09186964482069016","0.10968048870563507","0.10968048870563507","0.10968048870563507"
"928","0.08574529737234116","0.08574529737234116","0.08574529737234116","0.10251297801733017","0.10251297801733017","0.10251297801733017","0.09938611090183258","0.09938611090183258","0.09938611090183258"
"929","0.09930366277694702","0.09930366277694702","0.09930366277694702","0.09372184425592422","0.09372184425592422","0.09372184425592422","0.11850789934396744","0.11850789934396744","0.11850789934396744"
"930","0.0905272364616394","0.0905272364616394","0.0905272364616394","0.10023368895053864","0.10023368895053864","0.10023368895053864","0.13501222431659698","0.13501222431659698","0.13501222431659698"
"931","0.08255726844072342","0.08255726844072342","0.08255726844072342","0.09778517484664917","0.09778517484664917","0.09778517484664917","0.14427970349788666","0.14427970349788666","0.14427970349788666"
"932","0.09276723116636276","0.09276723116636276","0.09276723116636276","0.09651591628789902","0.09651591628789902","0.09651591628789902","0.16299811005592346","0.16299811005592346","0.16299811005592346"
"933","0.10040125995874405","0.10040125995874405","0.10040125995874405","0.11573504656553268","0.11573504656553268","0.11573504656553268","0.13961857557296753","0.13961857557296753","0.13961857557296753"
"934","0.10286091268062592","0.10286091268062592","0.10286091268062592","0.1039205864071846","0.1039205864071846","0.1039205864071846","0.15564565360546112","0.15564565360546112","0.15564565360546112"
"935","0.08150970935821533","0.08150970935821533","0.08150970935821533","0.11426836997270584","0.11426836997270584","0.11426836997270584","0.1325405389070511","0.1325405389070511","0.1325405389070511"
"936","0.09485437721014023","0.09485437721014023","0.09485437721014023","0.0968213751912117","0.0968213751912117","0.0968213751912117","0.12884944677352905","0.12884944677352905","0.12884944677352905"
"937","0.07455349713563919","0.07455349713563919","0.07455349713563919","0.09264378249645233","0.09264378249645233","0.09264378249645233","0.09669358283281326","0.09669358283281326","0.09669358283281326"
"938","0.08343236148357391","0.08343236148357391","0.08343236148357391","0.0974622443318367","0.0974622443318367","0.0974622443318367","0.12639206647872925","0.12639206647872925","0.12639206647872925"
"939","0.08620178699493408","0.08620178699493408","0.08620178699493408","0.09467324614524841","0.09467324614524841","0.09467324614524841","0.1122409999370575","0.1122409999370575","0.1122409999370575"
"940","0.1026926264166832","0.1026926264166832","0.1026926264166832","0.10849357396364212","0.10849357396364212","0.10849357396364212","0.17913898825645447","0.17913898825645447","0.17913898825645447"
"941","0.08413068950176239","0.08413068950176239","0.08413068950176239","0.10699032992124557","0.10699032992124557","0.10699032992124557","0.12397783994674683","0.12397783994674683","0.12397783994674683"
"942","0.07979554682970047","0.07979554682970047","0.07979554682970047","0.09079472720623016","0.09079472720623016","0.09079472720623016","0.10238336026668549","0.10238336026668549","0.10238336026668549"
"943","0.08388753980398178","0.08388753980398178","0.08388753980398178","0.10140889883041382","0.10140889883041382","0.10140889883041382","0.1255294233560562","0.1255294233560562","0.1255294233560562"
"944","0.10998855531215668","0.10998855531215668","0.10998855531215668","0.10258545726537704","0.10258545726537704","0.10258545726537704","0.16186745464801788","0.16186745464801788","0.16186745464801788"
"945","0.08771117776632309","0.08771117776632309","0.08771117776632309","0.11039696633815765","0.11039696633815765","0.11039696633815765","0.14507660269737244","0.14507660269737244","0.14507660269737244"
"946","0.08299542963504791","0.08299542963504791","0.08299542963504791","0.0979989543557167","0.0979989543557167","0.0979989543557167","0.1361910104751587","0.1361910104751587","0.1361910104751587"
"947","0.09162035584449768","0.09162035584449768","0.09162035584449768","0.08856217563152313","0.08856217563152313","0.08856217563152313","0.11692633479833603","0.11692633479833603","0.11692633479833603"
"948","0.08514802157878876","0.08514802157878876","0.08514802157878876","0.08968128263950348","0.08968128263950348","0.08968128263950348","0.11984880268573761","0.11984880268573761","0.11984880268573761"
"949","0.09323819726705551","0.09323819726705551","0.09323819726705551","0.09937166422605515","0.09937166422605515","0.09937166422605515","0.11233657598495483","0.11233657598495483","0.11233657598495483"
"950","0.0898066833615303","0.0898066833615303","0.0898066833615303","0.10625533759593964","0.10625533759593964","0.10625533759593964","0.14179737865924835","0.14179737865924835","0.14179737865924835"
"951","0.09997912496328354","0.09997912496328354","0.09997912496328354","0.10195861011743546","0.10195861011743546","0.10195861011743546","0.15676432847976685","0.15676432847976685","0.15676432847976685"
"952","0.08540203422307968","0.08540203422307968","0.08540203422307968","0.0839616134762764","0.0839616134762764","0.0839616134762764","0.1172507032752037","0.1172507032752037","0.1172507032752037"
"953","0.08805256336927414","0.08805256336927414","0.08805256336927414","0.10486450791358948","0.10486450791358948","0.10486450791358948","0.11907027661800385","0.11907027661800385","0.11907027661800385"
"954","0.08553686738014221","0.08553686738014221","0.08553686738014221","0.09417517483234406","0.09417517483234406","0.09417517483234406","0.10735947638750076","0.10735947638750076","0.10735947638750076"
"955","0.08426839858293533","0.08426839858293533","0.08426839858293533","0.09672993421554565","0.09672993421554565","0.09672993421554565","0.11934696137905121","0.11934696137905121","0.11934696137905121"
"956","0.08986232429742813","0.08986232429742813","0.08986232429742813","0.09111649543046951","0.09111649543046951","0.09111649543046951","0.12464479357004166","0.12464479357004166","0.12464479357004166"
"957","0.0873541384935379","0.0873541384935379","0.0873541384935379","0.0916161984205246","0.0916161984205246","0.0916161984205246","0.11028441786766052","0.11028441786766052","0.11028441786766052"
"958","0.08615616708993912","0.08615616708993912","0.08615616708993912","0.10536051541566849","0.10536051541566849","0.10536051541566849","0.15301455557346344","0.15301455557346344","0.15301455557346344"
"959","0.09490719437599182","0.09490719437599182","0.09490719437599182","0.11089104413986206","0.11089104413986206","0.11089104413986206","0.11438162624835968","0.11438162624835968","0.11438162624835968"
"960","0.09504576772451401","0.09504576772451401","0.09504576772451401","0.1009342297911644","0.1009342297911644","0.1009342297911644","0.13318444788455963","0.13318444788455963","0.13318444788455963"
"961","0.09169115126132965","0.09169115126132965","0.09169115126132965","0.08860138803720474","0.08860138803720474","0.08860138803720474","0.10638505220413208","0.10638505220413208","0.10638505220413208"
"962","0.08849670737981796","0.08849670737981796","0.08849670737981796","0.10589666664600372","0.10589666664600372","0.10589666664600372","0.14125218987464905","0.14125218987464905","0.14125218987464905"
"963","0.07904736697673798","0.07904736697673798","0.07904736697673798","0.09080290794372559","0.09080290794372559","0.09080290794372559","0.11723358929157257","0.11723358929157257","0.11723358929157257"
"964","0.07214854657649994","0.07214854657649994","0.07214854657649994","0.09032098203897476","0.09032098203897476","0.09032098203897476","0.10560465604066849","0.10560465604066849","0.10560465604066849"
"965","0.08794000744819641","0.08794000744819641","0.08794000744819641","0.10938356071710587","0.10938356071710587","0.10938356071710587","0.12204597145318985","0.12204597145318985","0.12204597145318985"
"966","0.08466671407222748","0.08466671407222748","0.08466671407222748","0.10065152496099472","0.10065152496099472","0.10065152496099472","0.13359852135181427","0.13359852135181427","0.13359852135181427"
"967","0.08114274591207504","0.08114274591207504","0.08114274591207504","0.09569615125656128","0.09569615125656128","0.09569615125656128","0.12340458482503891","0.12340458482503891","0.12340458482503891"
"968","0.06794554740190506","0.06794554740190506","0.06794554740190506","0.09541475772857666","0.09541475772857666","0.09541475772857666","0.13571862876415253","0.13571862876415253","0.13571862876415253"
"969","0.09971854835748672","0.09971854835748672","0.09971854835748672","0.09199079871177673","0.09199079871177673","0.09199079871177673","0.10949243605136871","0.10949243605136871","0.10949243605136871"
"970","0.08793488144874573","0.08793488144874573","0.08793488144874573","0.10241565853357315","0.10241565853357315","0.10241565853357315","0.11220594495534897","0.11220594495534897","0.11220594495534897"
"971","0.09345989674329758","0.09345989674329758","0.09345989674329758","0.09738676249980927","0.09738676249980927","0.09738676249980927","0.14570219814777374","0.14570219814777374","0.14570219814777374"
"972","0.07488150894641876","0.07488150894641876","0.07488150894641876","0.10296027362346649","0.10296027362346649","0.10296027362346649","0.11642565578222275","0.11642565578222275","0.11642565578222275"
"973","0.08820724487304688","0.08820724487304688","0.08820724487304688","0.10431580990552902","0.10431580990552902","0.10431580990552902","0.12268318980932236","0.12268318980932236","0.12268318980932236"
"974","0.08473432809114456","0.08473432809114456","0.08473432809114456","0.09190940856933594","0.09190940856933594","0.09190940856933594","0.09520726650953293","0.09520726650953293","0.09520726650953293"
"975","0.08563131839036942","0.08563131839036942","0.08563131839036942","0.10035152733325958","0.10035152733325958","0.10035152733325958","0.1093079075217247","0.1093079075217247","0.1093079075217247"
"976","0.07016590237617493","0.07016590237617493","0.07016590237617493","0.09529788047075272","0.09529788047075272","0.09529788047075272","0.1080305203795433","0.1080305203795433","0.1080305203795433"
"977","0.07771456241607666","0.07771456241607666","0.07771456241607666","0.09074824303388596","0.09074824303388596","0.09074824303388596","0.10876752436161041","0.10876752436161041","0.10876752436161041"
"978","0.08614058047533035","0.08614058047533035","0.08614058047533035","0.08946192264556885","0.08946192264556885","0.08946192264556885","0.13323937356472015","0.13323937356472015","0.13323937356472015"
