"Step","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - actor/main_chain/entropy","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - actor/main_chain/entropy__MIN","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - actor/main_chain/entropy__MAX","qwen2.5-0.5b-instruct-gsm8k-crpo-no-branch - actor/main_chain/entropy","qwen2.5-0.5b-instruct-gsm8k-crpo-no-branch - actor/main_chain/entropy__MIN","qwen2.5-0.5b-instruct-gsm8k-crpo-no-branch - actor/main_chain/entropy__MAX"
"744","0.1143871545791626","0.1143871545791626","0.1143871545791626","0.07923457771539688","0.07923457771539688","0.07923457771539688"
"745","0.11964961141347885","0.11964961141347885","0.11964961141347885","0.09979352355003357","0.09979352355003357","0.09979352355003357"
"746","0.12083685398101807","0.12083685398101807","0.12083685398101807","0.07522058486938477","0.07522058486938477","0.07522058486938477"
"747","0.0985790267586708","0.0985790267586708","0.0985790267586708","0.0706695169210434","0.0706695169210434","0.0706695169210434"
"748","0.12709718942642212","0.12709718942642212","0.12709718942642212","0.0792769119143486","0.0792769119143486","0.0792769119143486"
"749","0.09780848026275635","0.09780848026275635","0.09780848026275635","0.07256864756345749","0.07256864756345749","0.07256864756345749"
"750","0.12052585929632187","0.12052585929632187","0.12052585929632187","0.07394781708717346","0.07394781708717346","0.07394781708717346"
"751","0.10272690653800964","0.10272690653800964","0.10272690653800964","0.07528065145015717","0.07528065145015717","0.07528065145015717"
"752","0.10587135702371597","0.10587135702371597","0.10587135702371597","0.06533501297235489","0.06533501297235489","0.06533501297235489"
"753","0.09393520653247833","0.09393520653247833","0.09393520653247833","0.07161816954612732","0.07161816954612732","0.07161816954612732"
"754","0.12211566418409348","0.12211566418409348","0.12211566418409348","0.08251327276229858","0.08251327276229858","0.08251327276229858"
"755","0.10065380483865738","0.10065380483865738","0.10065380483865738","0.0678769201040268","0.0678769201040268","0.0678769201040268"
"756","0.12468975782394409","0.12468975782394409","0.12468975782394409","0.08526921272277832","0.08526921272277832","0.08526921272277832"
"757","0.09909731149673462","0.09909731149673462","0.09909731149673462","0.07863493263721466","0.07863493263721466","0.07863493263721466"
"758","0.09023693203926086","0.09023693203926086","0.09023693203926086","0.06381873041391373","0.06381873041391373","0.06381873041391373"
"759","0.12430036813020706","0.12430036813020706","0.12430036813020706","0.07403547316789627","0.07403547316789627","0.07403547316789627"
"760","0.11430976539850235","0.11430976539850235","0.11430976539850235","0.071135513484478","0.071135513484478","0.071135513484478"
"761","0.09317640215158463","0.09317640215158463","0.09317640215158463","0.07214502990245819","0.07214502990245819","0.07214502990245819"
"762","0.1009126529097557","0.1009126529097557","0.1009126529097557","0.07111092656850815","0.07111092656850815","0.07111092656850815"
"763","0.10792981833219528","0.10792981833219528","0.10792981833219528","0.0698724165558815","0.0698724165558815","0.0698724165558815"
"764","0.1059674620628357","0.1059674620628357","0.1059674620628357","0.08179416507482529","0.08179416507482529","0.08179416507482529"
"765","0.10100353509187698","0.10100353509187698","0.10100353509187698","0.06927520781755447","0.06927520781755447","0.06927520781755447"
"766","0.11299508064985275","0.11299508064985275","0.11299508064985275","0.08874253183603287","0.08874253183603287","0.08874253183603287"
"767","0.11207948625087738","0.11207948625087738","0.11207948625087738","0.07684162259101868","0.07684162259101868","0.07684162259101868"
"768","0.09369663894176483","0.09369663894176483","0.09369663894176483","0.07136861234903336","0.07136861234903336","0.07136861234903336"
"769","0.06815146654844284","0.06815146654844284","0.06815146654844284","0.07063502818346024","0.07063502818346024","0.07063502818346024"
"770","0.11525217443704605","0.11525217443704605","0.11525217443704605","0.0857515037059784","0.0857515037059784","0.0857515037059784"
"771","0.09120173007249832","0.09120173007249832","0.09120173007249832","0.07177481800317764","0.07177481800317764","0.07177481800317764"
"772","0.09025877714157104","0.09025877714157104","0.09025877714157104","0.060662973672151566","0.060662973672151566","0.060662973672151566"
"773","0.10441742837429047","0.10441742837429047","0.10441742837429047","0.07671531289815903","0.07671531289815903","0.07671531289815903"
"774","0.10707492381334305","0.10707492381334305","0.10707492381334305","0.07774406671524048","0.07774406671524048","0.07774406671524048"
"775","0.099741630256176","0.099741630256176","0.099741630256176","0.08057102560997009","0.08057102560997009","0.08057102560997009"
"776","0.10929173231124878","0.10929173231124878","0.10929173231124878","0.08720642328262329","0.08720642328262329","0.08720642328262329"
"777","0.11591468006372452","0.11591468006372452","0.11591468006372452","0.08448407799005508","0.08448407799005508","0.08448407799005508"
"778","0.08437405526638031","0.08437405526638031","0.08437405526638031","0.07752808183431625","0.07752808183431625","0.07752808183431625"
"779","0.10765600949525833","0.10765600949525833","0.10765600949525833","0.09283126890659332","0.09283126890659332","0.09283126890659332"
"780","0.08878637850284576","0.08878637850284576","0.08878637850284576","0.08103504031896591","0.08103504031896591","0.08103504031896591"
"781","0.10324516892433167","0.10324516892433167","0.10324516892433167","0.08329984545707703","0.08329984545707703","0.08329984545707703"
"782","0.09396643191576004","0.09396643191576004","0.09396643191576004","0.08689439296722412","0.08689439296722412","0.08689439296722412"
"783","0.10592920333147049","0.10592920333147049","0.10592920333147049","0.08126688003540039","0.08126688003540039","0.08126688003540039"
"784","0.09053313732147217","0.09053313732147217","0.09053313732147217","0.0753052607178688","0.0753052607178688","0.0753052607178688"
"785","0.12827369570732117","0.12827369570732117","0.12827369570732117","0.08888786286115646","0.08888786286115646","0.08888786286115646"
"786","0.09691154211759567","0.09691154211759567","0.09691154211759567","0.10247684270143509","0.10247684270143509","0.10247684270143509"
"787","0.10167291760444641","0.10167291760444641","0.10167291760444641","0.08384019881486893","0.08384019881486893","0.08384019881486893"
"788","0.09042470157146454","0.09042470157146454","0.09042470157146454","0.08291409909725189","0.08291409909725189","0.08291409909725189"
"789","0.09948278963565826","0.09948278963565826","0.09948278963565826","0.0945989191532135","0.0945989191532135","0.0945989191532135"
"790","0.10204186290502548","0.10204186290502548","0.10204186290502548","0.09106007218360901","0.09106007218360901","0.09106007218360901"
"791","0.11084288358688354","0.11084288358688354","0.11084288358688354","0.1001894548535347","0.1001894548535347","0.1001894548535347"
"792","0.09465774148702621","0.09465774148702621","0.09465774148702621","0.08237163722515106","0.08237163722515106","0.08237163722515106"
"793","0.10447826981544495","0.10447826981544495","0.10447826981544495","0.0745738297700882","0.0745738297700882","0.0745738297700882"
"794","0.12039565294981003","0.12039565294981003","0.12039565294981003","0.08924396336078644","0.08924396336078644","0.08924396336078644"
"795","0.10504722595214844","0.10504722595214844","0.10504722595214844","0.08076763153076172","0.08076763153076172","0.08076763153076172"
"796","0.0985402762889862","0.0985402762889862","0.0985402762889862","0.07676156610250473","0.07676156610250473","0.07676156610250473"
"797","0.11783808469772339","0.11783808469772339","0.11783808469772339","0.08149232715368271","0.08149232715368271","0.08149232715368271"
"798","0.10196655243635178","0.10196655243635178","0.10196655243635178","0.07891005277633667","0.07891005277633667","0.07891005277633667"
"799","0.12156684696674347","0.12156684696674347","0.12156684696674347","0.09087583422660828","0.09087583422660828","0.09087583422660828"
"800","0.11811753362417221","0.11811753362417221","0.11811753362417221","0.07354650646448135","0.07354650646448135","0.07354650646448135"
"801","0.10888832062482834","0.10888832062482834","0.10888832062482834","0.081110879778862","0.081110879778862","0.081110879778862"
"802","0.11822608858346939","0.11822608858346939","0.11822608858346939","0.07448592036962509","0.07448592036962509","0.07448592036962509"
"803","0.1208895593881607","0.1208895593881607","0.1208895593881607","0.08688532561063766","0.08688532561063766","0.08688532561063766"
"804","0.1137581393122673","0.1137581393122673","0.1137581393122673","0.09081918001174927","0.09081918001174927","0.09081918001174927"
"805","0.10584190487861633","0.10584190487861633","0.10584190487861633","0.07391137629747391","0.07391137629747391","0.07391137629747391"
"806","0.10841147601604462","0.10841147601604462","0.10841147601604462","0.08826635777950287","0.08826635777950287","0.08826635777950287"
"807","0.10862160474061966","0.10862160474061966","0.10862160474061966","0.07654250413179398","0.07654250413179398","0.07654250413179398"
"808","0.09807556867599487","0.09807556867599487","0.09807556867599487","0.08651043474674225","0.08651043474674225","0.08651043474674225"
"809","0.09430091828107834","0.09430091828107834","0.09430091828107834","0.08858024328947067","0.08858024328947067","0.08858024328947067"
"810","0.10971522331237793","0.10971522331237793","0.10971522331237793","0.08489661663770676","0.08489661663770676","0.08489661663770676"
"811","0.10591162741184235","0.10591162741184235","0.10591162741184235","0.08218145370483398","0.08218145370483398","0.08218145370483398"
"812","0.09375753998756409","0.09375753998756409","0.09375753998756409","0.07671476155519485","0.07671476155519485","0.07671476155519485"
"813","0.11802556365728378","0.11802556365728378","0.11802556365728378","0.08037826418876648","0.08037826418876648","0.08037826418876648"
"814","0.11983277648687363","0.11983277648687363","0.11983277648687363","0.07962978631258011","0.07962978631258011","0.07962978631258011"
"815","0.12353814393281937","0.12353814393281937","0.12353814393281937","0.08529120683670044","0.08529120683670044","0.08529120683670044"
"816","0.11728290468454361","0.11728290468454361","0.11728290468454361","0.09195714443922043","0.09195714443922043","0.09195714443922043"
"817","0.11076302826404572","0.11076302826404572","0.11076302826404572","0.0862952470779419","0.0862952470779419","0.0862952470779419"
"818","0.09565399587154388","0.09565399587154388","0.09565399587154388","0.08575879037380219","0.08575879037380219","0.08575879037380219"
"819","0.11185652762651443","0.11185652762651443","0.11185652762651443","0.08664310723543167","0.08664310723543167","0.08664310723543167"
"820","0.11252283304929733","0.11252283304929733","0.11252283304929733","0.08849173784255981","0.08849173784255981","0.08849173784255981"
"821","0.10034143179655075","0.10034143179655075","0.10034143179655075","0.08066679537296295","0.08066679537296295","0.08066679537296295"
"822","0.10717429965734482","0.10717429965734482","0.10717429965734482","0.07977551221847534","0.07977551221847534","0.07977551221847534"
"823","0.11108491569757462","0.11108491569757462","0.11108491569757462","0.08290174603462219","0.08290174603462219","0.08290174603462219"
"824","0.08975046873092651","0.08975046873092651","0.08975046873092651","0.07991410046815872","0.07991410046815872","0.07991410046815872"
"825","0.10386135429143906","0.10386135429143906","0.10386135429143906","0.07701562345027924","0.07701562345027924","0.07701562345027924"
"826","0.09209388494491577","0.09209388494491577","0.09209388494491577","0.07625199854373932","0.07625199854373932","0.07625199854373932"
"827","0.11594413220882416","0.11594413220882416","0.11594413220882416","0.08738435804843903","0.08738435804843903","0.08738435804843903"
"828","0.07992631942033768","0.07992631942033768","0.07992631942033768","0.07179897278547287","0.07179897278547287","0.07179897278547287"
"829","0.11510957777500153","0.11510957777500153","0.11510957777500153","0.08519415557384491","0.08519415557384491","0.08519415557384491"
"830","0.10088004171848297","0.10088004171848297","0.10088004171848297","0.07291018962860107","0.07291018962860107","0.07291018962860107"
"831","0.11480449140071869","0.11480449140071869","0.11480449140071869","0.07449296116828918","0.07449296116828918","0.07449296116828918"
"832","0.09313985705375671","0.09313985705375671","0.09313985705375671","0.07066690921783447","0.07066690921783447","0.07066690921783447"
"833","0.11588826775550842","0.11588826775550842","0.11588826775550842","0.09889297187328339","0.09889297187328339","0.09889297187328339"
"834","0.1082402840256691","0.1082402840256691","0.1082402840256691","0.08280310779809952","0.08280310779809952","0.08280310779809952"
"835","0.08371740579605103","0.08371740579605103","0.08371740579605103","0.07357426732778549","0.07357426732778549","0.07357426732778549"
"836","0.08927545696496964","0.08927545696496964","0.08927545696496964","0.08206843584775925","0.08206843584775925","0.08206843584775925"
"837","0.10507222265005112","0.10507222265005112","0.10507222265005112","0.07613858580589294","0.07613858580589294","0.07613858580589294"
"838","0.12630780041217804","0.12630780041217804","0.12630780041217804","0.08377571403980255","0.08377571403980255","0.08377571403980255"
"839","0.10441550612449646","0.10441550612449646","0.10441550612449646","0.07486501336097717","0.07486501336097717","0.07486501336097717"
"840","0.08866991102695465","0.08866991102695465","0.08866991102695465","0.0734780877828598","0.0734780877828598","0.0734780877828598"
"841","0.11471296101808548","0.11471296101808548","0.11471296101808548","0.06777980178594589","0.06777980178594589","0.06777980178594589"
"842","0.100689597427845","0.100689597427845","0.100689597427845","0.07959158718585968","0.07959158718585968","0.07959158718585968"
"843","0.08734012395143509","0.08734012395143509","0.08734012395143509","0.0728098452091217","0.0728098452091217","0.0728098452091217"
"844","0.1053905263543129","0.1053905263543129","0.1053905263543129","0.07562844455242157","0.07562844455242157","0.07562844455242157"
"845","0.09582580626010895","0.09582580626010895","0.09582580626010895","0.07607507705688477","0.07607507705688477","0.07607507705688477"
"846","0.10666006803512573","0.10666006803512573","0.10666006803512573","0.08084816485643387","0.08084816485643387","0.08084816485643387"
"847","0.11900363862514496","0.11900363862514496","0.11900363862514496","0.08110112696886063","0.08110112696886063","0.08110112696886063"
"848","0.12267498672008514","0.12267498672008514","0.12267498672008514","0.08813317120075226","0.08813317120075226","0.08813317120075226"
"849","0.10111888498067856","0.10111888498067856","0.10111888498067856","0.08603627234697342","0.08603627234697342","0.08603627234697342"
"850","0.09905034303665161","0.09905034303665161","0.09905034303665161","0.07375407218933105","0.07375407218933105","0.07375407218933105"
"851","0.1003093495965004","0.1003093495965004","0.1003093495965004","0.06982936710119247","0.06982936710119247","0.06982936710119247"
"852","0.13850797712802887","0.13850797712802887","0.13850797712802887","0.07676629722118378","0.07676629722118378","0.07676629722118378"
"853","0.10641779005527496","0.10641779005527496","0.10641779005527496","0.08208198100328445","0.08208198100328445","0.08208198100328445"
"854","0.10852398723363876","0.10852398723363876","0.10852398723363876","0.07524384558200836","0.07524384558200836","0.07524384558200836"
"855","0.10145766288042068","0.10145766288042068","0.10145766288042068","0.06496011465787888","0.06496011465787888","0.06496011465787888"
"856","0.10995494574308395","0.10995494574308395","0.10995494574308395","0.07311053574085236","0.07311053574085236","0.07311053574085236"
"857","0.09946092963218689","0.09946092963218689","0.09946092963218689","0.08021192252635956","0.08021192252635956","0.08021192252635956"
"858","0.11577793955802917","0.11577793955802917","0.11577793955802917","0.07520966231822968","0.07520966231822968","0.07520966231822968"
"859","0.10934440791606903","0.10934440791606903","0.10934440791606903","0.08330635726451874","0.08330635726451874","0.08330635726451874"
"860","0.11677338182926178","0.11677338182926178","0.11677338182926178","0.06825073063373566","0.06825073063373566","0.06825073063373566"
"861","0.12071195989847183","0.12071195989847183","0.12071195989847183","0.07082383334636688","0.07082383334636688","0.07082383334636688"
"862","0.11321263760328293","0.11321263760328293","0.11321263760328293","0.06076639145612717","0.06076639145612717","0.06076639145612717"
"863","0.09995332360267639","0.09995332360267639","0.09995332360267639","0.06478162854909897","0.06478162854909897","0.06478162854909897"
"864","0.09024760127067566","0.09024760127067566","0.09024760127067566","0.06479494273662567","0.06479494273662567","0.06479494273662567"
"865","0.10730694979429245","0.10730694979429245","0.10730694979429245","0.07284930348396301","0.07284930348396301","0.07284930348396301"
"866","0.10046849399805069","0.10046849399805069","0.10046849399805069","0.059677854180336","0.059677854180336","0.059677854180336"
"867","0.09112217277288437","0.09112217277288437","0.09112217277288437","0.0691303238272667","0.0691303238272667","0.0691303238272667"
"868","0.11156714707612991","0.11156714707612991","0.11156714707612991","0.06984905153512955","0.06984905153512955","0.06984905153512955"
"869","0.12578953802585602","0.12578953802585602","0.12578953802585602","0.07232179492712021","0.07232179492712021","0.07232179492712021"
"870","0.10302462428808212","0.10302462428808212","0.10302462428808212","0.06991200149059296","0.06991200149059296","0.06991200149059296"
"871","0.10354922711849213","0.10354922711849213","0.10354922711849213","0.07103241980075836","0.07103241980075836","0.07103241980075836"
"872","0.13463634252548218","0.13463634252548218","0.13463634252548218","0.07851426303386688","0.07851426303386688","0.07851426303386688"
"873","0.09642340987920761","0.09642340987920761","0.09642340987920761","0.07354311645030975","0.07354311645030975","0.07354311645030975"
"874","0.12096462398767471","0.12096462398767471","0.12096462398767471","0.08730121701955795","0.08730121701955795","0.08730121701955795"
"875","0.12467235326766968","0.12467235326766968","0.12467235326766968","0.06686253845691681","0.06686253845691681","0.06686253845691681"
"876","0.11921566724777222","0.11921566724777222","0.11921566724777222","0.0693320706486702","0.0693320706486702","0.0693320706486702"
"877","0.12276814877986908","0.12276814877986908","0.12276814877986908","0.076255664229393","0.076255664229393","0.076255664229393"
"878","0.0870651826262474","0.0870651826262474","0.0870651826262474","0.07270567864179611","0.07270567864179611","0.07270567864179611"
"879","0.10787618905305862","0.10787618905305862","0.10787618905305862","0.0749361664056778","0.0749361664056778","0.0749361664056778"
"880","0.12952490150928497","0.12952490150928497","0.12952490150928497","0.07706168293952942","0.07706168293952942","0.07706168293952942"
"881","0.12903280556201935","0.12903280556201935","0.12903280556201935","0.07365156710147858","0.07365156710147858","0.07365156710147858"
"882","0.133106529712677","0.133106529712677","0.133106529712677","0.08228270709514618","0.08228270709514618","0.08228270709514618"
"883","0.10451094806194305","0.10451094806194305","0.10451094806194305","0.06334353983402252","0.06334353983402252","0.06334353983402252"
"884","0.1271524429321289","0.1271524429321289","0.1271524429321289","0.06983084976673126","0.06983084976673126","0.06983084976673126"
"885","0.12734222412109375","0.12734222412109375","0.12734222412109375","0.08120084553956985","0.08120084553956985","0.08120084553956985"
"886","0.13117356598377228","0.13117356598377228","0.13117356598377228","0.0796196311712265","0.0796196311712265","0.0796196311712265"
"887","0.13937455415725708","0.13937455415725708","0.13937455415725708","0.07106414437294006","0.07106414437294006","0.07106414437294006"
"888","0.12253440171480179","0.12253440171480179","0.12253440171480179","0.0710601806640625","0.0710601806640625","0.0710601806640625"
"889","0.13932834565639496","0.13932834565639496","0.13932834565639496","0.08383281528949738","0.08383281528949738","0.08383281528949738"
"890","0.11132340133190155","0.11132340133190155","0.11132340133190155","0.07754788547754288","0.07754788547754288","0.07754788547754288"
"891","0.11179117113351822","0.11179117113351822","0.11179117113351822","0.07891996949911118","0.07891996949911118","0.07891996949911118"
"892","0.1173122301697731","0.1173122301697731","0.1173122301697731","0.08412748575210571","0.08412748575210571","0.08412748575210571"
"893","0.11762776225805283","0.11762776225805283","0.11762776225805283","0.06421904265880585","0.06421904265880585","0.06421904265880585"
"894","0.11287148296833038","0.11287148296833038","0.11287148296833038","0.07062795013189316","0.07062795013189316","0.07062795013189316"
"895","0.14077115058898926","0.14077115058898926","0.14077115058898926","0.07228418439626694","0.07228418439626694","0.07228418439626694"
"896","0.09430774301290512","0.09430774301290512","0.09430774301290512","0.06935173273086548","0.06935173273086548","0.06935173273086548"
"897","0.12314214557409286","0.12314214557409286","0.12314214557409286","0.07514656335115433","0.07514656335115433","0.07514656335115433"
"898","0.11293692141771317","0.11293692141771317","0.11293692141771317","0.06535110622644424","0.06535110622644424","0.06535110622644424"
"899","0.1189410537481308","0.1189410537481308","0.1189410537481308","0.0612512081861496","0.0612512081861496","0.0612512081861496"
"900","0.11724469810724258","0.11724469810724258","0.11724469810724258","0.0799863412976265","0.0799863412976265","0.0799863412976265"
"901","0.13068993389606476","0.13068993389606476","0.13068993389606476","0.07513522356748581","0.07513522356748581","0.07513522356748581"
"902","0.12070979177951813","0.12070979177951813","0.12070979177951813","0.07811231166124344","0.07811231166124344","0.07811231166124344"
"903","0.10723105818033218","0.10723105818033218","0.10723105818033218","0.06738779693841934","0.06738779693841934","0.06738779693841934"
"904","0.12409979104995728","0.12409979104995728","0.12409979104995728","0.07603070884943008","0.07603070884943008","0.07603070884943008"
"905","0.1377113163471222","0.1377113163471222","0.1377113163471222","0.09003516286611557","0.09003516286611557","0.09003516286611557"
"906","0.11940471827983856","0.11940471827983856","0.11940471827983856","0.05734264850616455","0.05734264850616455","0.05734264850616455"
"907","0.104936383664608","0.104936383664608","0.104936383664608","0.06659338623285294","0.06659338623285294","0.06659338623285294"
"908","0.13717436790466309","0.13717436790466309","0.13717436790466309","0.0860443189740181","0.0860443189740181","0.0860443189740181"
"909","0.13601374626159668","0.13601374626159668","0.13601374626159668","0.07857587188482285","0.07857587188482285","0.07857587188482285"
"910","0.10390017926692963","0.10390017926692963","0.10390017926692963","0.0704449713230133","0.0704449713230133","0.0704449713230133"
"911","0.17139579355716705","0.17139579355716705","0.17139579355716705","0.07652638852596283","0.07652638852596283","0.07652638852596283"
"912","0.10959406197071075","0.10959406197071075","0.10959406197071075","0.07307185232639313","0.07307185232639313","0.07307185232639313"
"913","0.12946584820747375","0.12946584820747375","0.12946584820747375","0.07574959099292755","0.07574959099292755","0.07574959099292755"
"914","0.10735806077718735","0.10735806077718735","0.10735806077718735","0.07308422029018402","0.07308422029018402","0.07308422029018402"
"915","0.13878187537193298","0.13878187537193298","0.13878187537193298","0.06979541480541229","0.06979541480541229","0.06979541480541229"
"916","0.12894296646118164","0.12894296646118164","0.12894296646118164","0.06540582329034805","0.06540582329034805","0.06540582329034805"
"917","0.11030390858650208","0.11030390858650208","0.11030390858650208","0.06383334845304489","0.06383334845304489","0.06383334845304489"
"918","0.12494010478258133","0.12494010478258133","0.12494010478258133","0.07791054993867874","0.07791054993867874","0.07791054993867874"
"919","0.13522732257843018","0.13522732257843018","0.13522732257843018","0.09490319341421127","0.09490319341421127","0.09490319341421127"
"920","0.13646405935287476","0.13646405935287476","0.13646405935287476","0.06386984884738922","0.06386984884738922","0.06386984884738922"
"921","0.12886911630630493","0.12886911630630493","0.12886911630630493","0.07635039836168289","0.07635039836168289","0.07635039836168289"
"922","0.10231248289346695","0.10231248289346695","0.10231248289346695","0.06493794173002243","0.06493794173002243","0.06493794173002243"
"923","0.14282910525798798","0.14282910525798798","0.14282910525798798","0.08385199308395386","0.08385199308395386","0.08385199308395386"
"924","0.1279810518026352","0.1279810518026352","0.1279810518026352","0.08555867522954941","0.08555867522954941","0.08555867522954941"
"925","0.1350327879190445","0.1350327879190445","0.1350327879190445","0.0808534249663353","0.0808534249663353","0.0808534249663353"
"926","0.10079550743103027","0.10079550743103027","0.10079550743103027","0.06526781618595123","0.06526781618595123","0.06526781618595123"
"927","0.10968048870563507","0.10968048870563507","0.10968048870563507","0.06899221986532211","0.06899221986532211","0.06899221986532211"
"928","0.09938611090183258","0.09938611090183258","0.09938611090183258","0.0706542357802391","0.0706542357802391","0.0706542357802391"
"929","0.11850789934396744","0.11850789934396744","0.11850789934396744","0.07713287323713303","0.07713287323713303","0.07713287323713303"
"930","0.13501222431659698","0.13501222431659698","0.13501222431659698","0.08082196861505508","0.08082196861505508","0.08082196861505508"
"931","0.14427970349788666","0.14427970349788666","0.14427970349788666","0.06926313787698746","0.06926313787698746","0.06926313787698746"
"932","0.16299811005592346","0.16299811005592346","0.16299811005592346","0.08258205652236938","0.08258205652236938","0.08258205652236938"
"933","0.13961857557296753","0.13961857557296753","0.13961857557296753","0.07406074553728104","0.07406074553728104","0.07406074553728104"
"934","0.15564565360546112","0.15564565360546112","0.15564565360546112","0.07258252799510956","0.07258252799510956","0.07258252799510956"
"935","0.1325405389070511","0.1325405389070511","0.1325405389070511","0.07152574509382248","0.07152574509382248","0.07152574509382248"
"936","0.12884944677352905","0.12884944677352905","0.12884944677352905","0.06961967051029205","0.06961967051029205","0.06961967051029205"
"937","0.09669358283281326","0.09669358283281326","0.09669358283281326","0.07394155114889145","0.07394155114889145","0.07394155114889145"
"938","0.12639206647872925","0.12639206647872925","0.12639206647872925","0.06713857501745224","0.06713857501745224","0.06713857501745224"
"939","0.1122409999370575","0.1122409999370575","0.1122409999370575","0.0811801329255104","0.0811801329255104","0.0811801329255104"
"940","0.17913898825645447","0.17913898825645447","0.17913898825645447","0.08180932700634003","0.08180932700634003","0.08180932700634003"
"941","0.12397783994674683","0.12397783994674683","0.12397783994674683","0.07933922857046127","0.07933922857046127","0.07933922857046127"
"942","0.10238336026668549","0.10238336026668549","0.10238336026668549","0.08156518638134003","0.08156518638134003","0.08156518638134003"
"943","0.1255294233560562","0.1255294233560562","0.1255294233560562","0.08439435064792633","0.08439435064792633","0.08439435064792633"
"944","0.16186745464801788","0.16186745464801788","0.16186745464801788","0.0728202536702156","0.0728202536702156","0.0728202536702156"
"945","0.14507660269737244","0.14507660269737244","0.14507660269737244","0.07495236396789551","0.07495236396789551","0.07495236396789551"
"946","0.1361910104751587","0.1361910104751587","0.1361910104751587","0.06546936929225922","0.06546936929225922","0.06546936929225922"
"947","0.11692633479833603","0.11692633479833603","0.11692633479833603","0.06825272738933563","0.06825272738933563","0.06825272738933563"
"948","0.11984880268573761","0.11984880268573761","0.11984880268573761","0.06920206546783447","0.06920206546783447","0.06920206546783447"
"949","0.11233657598495483","0.11233657598495483","0.11233657598495483","0.07762280106544495","0.07762280106544495","0.07762280106544495"
"950","0.14179737865924835","0.14179737865924835","0.14179737865924835","0.08009269833564758","0.08009269833564758","0.08009269833564758"
"951","0.15676432847976685","0.15676432847976685","0.15676432847976685","0.07913422584533691","0.07913422584533691","0.07913422584533691"
"952","0.1172507032752037","0.1172507032752037","0.1172507032752037","0.07436123490333557","0.07436123490333557","0.07436123490333557"
"953","0.11907027661800385","0.11907027661800385","0.11907027661800385","0.07178562134504318","0.07178562134504318","0.07178562134504318"
"954","0.10735947638750076","0.10735947638750076","0.10735947638750076","0.06900861859321594","0.06900861859321594","0.06900861859321594"
"955","0.11934696137905121","0.11934696137905121","0.11934696137905121","0.06266520172357559","0.06266520172357559","0.06266520172357559"
"956","0.12464479357004166","0.12464479357004166","0.12464479357004166","0.08144070208072662","0.08144070208072662","0.08144070208072662"
"957","0.11028441786766052","0.11028441786766052","0.11028441786766052","0.07078292965888977","0.07078292965888977","0.07078292965888977"
"958","0.15301455557346344","0.15301455557346344","0.15301455557346344","0.07765260338783264","0.07765260338783264","0.07765260338783264"
"959","0.11438162624835968","0.11438162624835968","0.11438162624835968","0.06847928464412689","0.06847928464412689","0.06847928464412689"
"960","0.13318444788455963","0.13318444788455963","0.13318444788455963","0.07646206766366959","0.07646206766366959","0.07646206766366959"
"961","0.10638505220413208","0.10638505220413208","0.10638505220413208","0.07269765436649323","0.07269765436649323","0.07269765436649323"
"962","0.14125218987464905","0.14125218987464905","0.14125218987464905","0.08129768073558807","0.08129768073558807","0.08129768073558807"
"963","0.11723358929157257","0.11723358929157257","0.11723358929157257","0.07275553047657013","0.07275553047657013","0.07275553047657013"
"964","0.10560465604066849","0.10560465604066849","0.10560465604066849","0.06326080858707428","0.06326080858707428","0.06326080858707428"
"965","0.12204597145318985","0.12204597145318985","0.12204597145318985","0.07729680091142654","0.07729680091142654","0.07729680091142654"
"966","0.13359852135181427","0.13359852135181427","0.13359852135181427","0.06352238357067108","0.06352238357067108","0.06352238357067108"
"967","0.12340458482503891","0.12340458482503891","0.12340458482503891","0.060592345893383026","0.060592345893383026","0.060592345893383026"
"968","0.13571862876415253","0.13571862876415253","0.13571862876415253","0.07033732533454895","0.07033732533454895","0.07033732533454895"
"969","0.10949243605136871","0.10949243605136871","0.10949243605136871","0.06108720973134041","0.06108720973134041","0.06108720973134041"
"970","0.11220594495534897","0.11220594495534897","0.11220594495534897","0.06290724128484726","0.06290724128484726","0.06290724128484726"
"971","0.14570219814777374","0.14570219814777374","0.14570219814777374","0.08617748320102692","0.08617748320102692","0.08617748320102692"
"972","0.11642565578222275","0.11642565578222275","0.11642565578222275","0.06600277125835419","0.06600277125835419","0.06600277125835419"
"973","0.12268318980932236","0.12268318980932236","0.12268318980932236","0.0771854966878891","0.0771854966878891","0.0771854966878891"
"974","0.09520726650953293","0.09520726650953293","0.09520726650953293","0.06440486758947372","0.06440486758947372","0.06440486758947372"
"975","0.1093079075217247","0.1093079075217247","0.1093079075217247","0.0648617371916771","0.0648617371916771","0.0648617371916771"
"976","0.1080305203795433","0.1080305203795433","0.1080305203795433","0.07330168038606644","0.07330168038606644","0.07330168038606644"
"977","0.10876752436161041","0.10876752436161041","0.10876752436161041","0.06896316260099411","0.06896316260099411","0.06896316260099411"
"978","0.13323937356472015","0.13323937356472015","0.13323937356472015","0.07962988317012787","0.07962988317012787","0.07962988317012787"
